conflict_qid;conflict_label;checked_via
Q19035212;McLean v. United States;both
Q19035133;United States v. Munday;both
Q111014898;Batalha de Ivankiv;both
Q19035204;Shoshone Mining Company v. Rutter;both
Q19035131;Chiles v. Chesapeake & Ohio Railway Company;both
Q19035224;Franklin Telephone Company v. Harrison;both
Q19035090;McLane v. King;both
Q110914842;Battle of Dunkirk;both
Q109594488;Battle of Qara Qočo;both
Q109594800;三国峠の戦い;both
Q110270725;Battle of Hluboše;both
Q109567674;Battle of Landskrona;both
Q111013267;Batalha do Aeroporto Antonov;both
Q110223851;June 1993 attack on Pakistani military in Somalia;both
Q110638136;Attack on Esko International;both
Q111012383;Batalha de Chernobil em 2022;both
Q110476061;Batalla de Lay Kay Kaw;both
Q110417332;Battle of Broniną;both
Q110448499;Battle of Tofane;both
Q109546077;Battle of Hluboše;both
Q110010689;Battle of Olympus;both
Q109568147;Battle of Stříbra;both
Q109849716;Battle of Jit Gadhi;both
Q109568167;Battle of Dvora Králové (1646);both
Q110270994;Capture of Cantavieja;both
Q110147353;Battle of Tripoli;both
Q110560826;Battle of Urrexola-Garai;both
Q109423305;Battle of Anceo;both
Q110390183;Battle of Odrzywoł;both
Q109423812;Battle of Mungia;both
Q109644500;Battle of Libčany;both
Q110463232;Conquest of Almeria;both
Q110105948;Fighting on the Azerbaijani-Armenian border (November 2021);both
Q110664544;Batalha dos Negros;both
Q111013915;Batalha de Chernigov;both
Q109423564;Attack on Puerto Crevo;both
Q109752595;Battle of Huanta;both
Q110517017;Battle of Bourgaon;both
Q110163618;Operation Madelaine;both
Q111012658;Battle of Hill 355;both
Q110270957;Battle of Riosinho;both
Q19035731;Pico v. United States;both
Q19035733;Chippewa Indians of Minnesota v. United States;both
Q19034414;United States v. McLemore;both
Q19034347;McGavock v. Woodlief;both
Q19035739;Pico v. United States;both
Q19035702;McNee v. Donahue;both
Q19035673;Allen v. Smith;both
Q19034359;McGee v. Mathis;both
Q19035682;Allen v. Smith;both
Q19035685;Shuttlesworth v. City of Birmingham;both
Q19035700;Frazier v. Lane;both
Q19035690;Allen v. Southern Pacific Railroad Company;both
Q19035718;McNeil v. United States;both
Q19035697;Shuttlesworth v. City of Birmingham;both
Q19035695;Allen v. St. Louis National Bank;both
Q19034358;Shields v. Barrow;both
Q19034349;Alexander v. United States;both
Q19035707;Shuttlesworth v. City of Birmingham;both
Q19034382;McGill v. Armour;both
Q19035703;Allen v. St. Louis;both
Q19034374;Francis v. Flinn;both
Q19034367;Shields v. Coleman;both
Q19034357;Alexander v. United States;both
Q19034375;Shields v. Hanbury;both
Q19035736;McNeill v. Carroll;both
Q19034399;McGill v. The Bank of the United States;both
Q19034391;Francis v. McNeal;both
Q19034383;Shields v. Ohio;both
Q19035722;Allen v. Trust Cof Georgia;both
Q19035744;McNeill v. Southern Railway Company;both
Q19034390;Shields v. Shiff;both
Q19034408;McGillin v. Bennett;both
Q19035688;Herman v. Phalen;both
Q19034407;Francis v. United Jersey Bank;both
Q19035732;Allen v. United States;both
Q19034413;McGilvra v. Ross;both
Q19034403;Shields v. Thomas;both
Q19035741;Allen v. United States;both
Q19035689;United States v. Norris;both
Q19034361;Henry Ward v. Edward Joslin;both
Q19035749;Allen v. United States;both
Q19034354;United States v. McDonald;both
Q19035696;United States v. Norris;both
Q19035706;United States v. North;both
Q19034362;United States v. McElvain;both
Q19035683;Pickford v. Talbott;both
Q19034370;United States v. McGowan;both
Q19035713;United States v. North American Transportation & Trading Company;both
Q19035691;Pickford v. Talbott;both
Q19035735;Herndon v. Chicago Rock Island & Pacific Railway Company;both
Q19034378;United States v. McKee;both
Q19035698;Pickhardt v. Merritt;both
Q19035721;United States v. North Carolina;both
Q19035730;United States v. Northeastern Construction Company;both
Q19035745;Herndon v. Georgia;both
Q19034385;United States v. McKee McKee;both
Q19035715;Chippewa Indians of Minnesota v. United States;both
Q19034397;United States v. McLaughlin;both
Q19035724;Chippewa Indians of Minnesota v. United States;both
Q19034405;United States v. McLean;both
Q19035686;McNaughton v. Johnson;both
Q19071326;Iowa Central Railway Company v. Bacon;both
Q19071284;Cunningham v. Mason & B. Railroad Company;both
Q19071257;Sutton v. English;both
Q102173722;Battle of Ueckermünde;both
Q19071291;Cunningham v. Neagle;both
Q109313433;Battle of Smendja;both
Q19071264;Sutton v. Leib;both
Q19071333;Iowa Central Railway Company v. State of Iowa;both
Q19071271;Sutton v. New Jersey;both
Q104830263;1871 Battle of the Col des Beni Aïcha;both
Q109312761;Battle of Maâmora;both
Q19071341;Iowa City Light Power Company v. Ickes;both
Q19071278;Sutton v. United States;both
Q19071347;Iowa Life Insurance Company v. Lewis;both
Q19071307;Cunningham v. Springer;both
Q19071256;Neuberger v. Commissioner of Internal Revenue;both
Q19071350;Iowa Railroad Land Company v. Blumer;both
Q101926290;Lachin offensive;both
Q19071163;Cummings v. Deutsche Bank Und Disconto-Gesellschaft;both
Q19071371;Wiborg v. United States;both
Q101004175;Battle of Embo;both
Q104834716;Battle near Osca;both
Q19071169;Cummings v. Jones;both
Q109362803;Battle of Amayama;both
Q99646470;Battle on Mount Corno;both
Q109257220;Battle of Fellaoucene;both
Q100606474;Batalha de Hadrut;both
Q101813530;Battle of Fuzuli;both
Q101925544;Aras Valley campaign;both
Q19071368;Iowa v. Illinois;both
Q19071374;Iowa v. Illinois;both
Q19071181;Cummings v. Missouri;both
Q101819139;Battle of Gubadli;both
Q102227734;Battle of Villabuona;both
Q104061598;Battle of Kattarp;both
Q19071188;Cummings v. National Bank;both
Q19071161;Susquehanna Boom Company v. West Branch Boom Company;both
Q19071229;Investment Company Institute v. Camp;both
Q19071166;Susquehanna Coal Company v. Mayor and Council of the City of South Amboy;both
Q19071294;Nevada Bank v. Sedgwick;both
Q19071380;Iowa v. Rood;both
Q109363868;Battle of Akita;both
Q19071387;Iowa v. Slimmer;both
Q19071171;Susquehanna Power Company v. State Tax Commission of Maryland;both
Q19071200;Cunard Company v. Mellon;both
Q19071289;Beaumont Railway Company v. United States;both
Q19071206;Cunard Steam-Ship v. Carey;both
Q19071295;Beaumont v. Prieto;both
Q104642096;Battle of Saint-Aubin-des-Ormeaux;both
Q19071176;Susser v. Carvel Corporation;both
Q103710623;Battle of Zajkány;both
Q104803299;Battle of Montorio;both
Q101542487;Battles for Zangilan;both
Q19071198;Sutherland v. Mayer;both
Q19071353;Suydam v. Broadnax Administrators of Newton;both
Q101628069;Battle of Merksem;both
Q104727336;Battle of Aizenay;both
Q19071282;Ioannou v. New York;both
Q104694247;Battle of Fyrileiv;both
Q19071364;Suydam v. Williamson;both
Q109312745;Battle of Kef;both
Q19071288;Ioannou v. New York;both
Q19071375;Svor v. Morris;both
Q19071194;Beaufort Concrete Company v. Atlantic States Construction Company;both
Q19071227;Sutliff v. Board of County Com'rs of Lake County;both
Q19071255;Cunningham v. Ashley;both
Q19071231;Sutphen Estates v. United States;both
Q103312226;Battle of El Tala (1838);both
Q19071266;Cunningham v. Brown;both
Q109255616;Battle of Kirta Wulgo;both
Q19071237;Sutter Butte Canal Company v. Railroad Commission of California;both
Q104835849;Segunda Batalha de Jamena;both
Q19071243;Sutter v. Robinson;both
Q19071274;Cunningham v. Jones;both
Q104853585;Capture of Sedalia;both
Q19071373;Neves v. Scott;both
Q19071251;Suttle v. Reich Bros Const Company;both
Q19071379;Neves v. Scott;both
Q19071329;Whyte v. Gibbes;both
Q19071279;Cunningham v. Macon and Brunswick Railroad Company;both
Q109370396;Satake Rebellion;both
Q19070242;Crumady v. The Joachim Hendrik Fisser;both
Q19070129;International Primate Protection League v. Administrators of Tulane Educational Fund;both
Q19070194;Neale v. Neales;both
Q19070135;International Railway Company v. Anderson County;both
Q19034251;Chicago Title Trust Company v. Forty-One Thirty-Six Wilcox Bldg Corporation;both
Q19034201;McDowell v. United States;both
Q19070141;International Railway Company v. Davidson;both
Q19069992;International Ladies' Garment Workers' Union v. National Labor Relations Board;both
Q19034214;McEachern v. Rose;both
Q19070160;Whitehill v. Elkins;both
Q19070166;Whitehouse v. Illinois Central Railroad Company;both
Q19070000;International Ladies' Garment Workers' Union, Local 415 v. Scherer & Sons, Inc.;both
Q19034219;McElrath v. United States;both
Q19070010;International Life Insurance Company v. Sherman;both
Q19070117;Croxall v. Shererd;both
Q19034211;Sherry v. McKinley;both
Q19070018;International Longshoremen's & Warehousemen's Union v. Juneau Spruce Corp;both
Q19034232;McElroy v. United States;both
Q19070186;Whiteley v. Kirby;both
Q19070021;International Longshoremen's and Warehousemen's Union Local 37 v. Boyd;both
Q19070030;International Longshoremen's Association, Local 1416 v. Ariadne Shipping Company;both
Q19070028;International Longshoremen's Association, Local 1291 v. Philadelphia Marine Trade Association;both
Q19034246;McElvaine v. Brush;both
Q19070193;Whiteley v. Warden, Wyoming State Penitentiary;both
Q19070140;Crozier v. Aktiengesellschaft;both
Q19034231;Sherwin v. United States;both
Q19070037;International Mercantile Marine Company v. Stranahan;both
Q19070236;Bayne v. Morris;both
Q19070243;Bayne v. United States;both
Q19070001;Crowley v. United States;both
Q19070045;International Milling Company v. Columbia Transportation Company;both
Q19069952;Bay v. Merrill & Ring Logging Company;both
Q19069963;Bayard v. Lombard;both
Q19070026;Crown Coat Front Company v. United States;both
Q19034199;United States v. Marvin;both
Q19070082;Whitehead v. Galloway;both
Q19070065;International Navigation Company v. Farr Bailey Manufacturing Company;both
Q19070070;International Navigation Company v. Farr Bailey Manufacturing Company;both
Q19070177;Cruickshank v. Bidwell;both
Q19070232;Whitely v. Swayne;both
Q19034206;United States v. Marvin;both
Q19070032;Crown Cork Seal Company v. Ferdinand Gutmann Company;both
Q19070125;Baylor v. United States;both
Q19034230;Henry v. A. B. Dick Company;both
Q19070245;White's Administrator v. United States;both
Q19070134;Bayly v. Washington and Lee University;both
Q19070046;Crown Die Tool Company v. Nye Tool & Machine Works;both
Q19034234;Henry v. Ball;both
Q19034196;Chicago St. Railway Company v. Solan;both
Q19034220;United States v. Maryland Meyer;both
Q19034203;Chicago St. Railway Company v. Third National Bank;both
Q19070089;International Organization of Masters Mates Pilots v. Brown;both
Q19070096;International Paper Company v. Massachusetts;both
Q19070102;International Paper Company v. The Gracie D. Chambers;both
Q19069955;International Harvester Company v. Kentucky;both
Q19034212;Chicago St. Railway Company v. United States;both
Q19034239;United States v. Mason & Hanger Company;both
Q19070110;International Paper Company v. United States;both
Q19069962;International Harvester Company v. Missouri;both
Q19034213;Philippi v. Philippe;both
Q19034218;Philippides v. Day;both
Q19070008;Bayley v. Greenleaf;both
Q19070172;Neal v. Clark;both
Q19034245;United States v. Mason;both
Q19070178;Neal v. Delaware;both
Q19070224;Cruit v. Owen;both
Q19070077;Crown Zellerbach Corp. v. Washington;both
Q19069969;International Harvester Company v. Wisconsin Department of Taxation Minnesota Mining & Mfg Company;both
Q19070123;International Postal Supply Company of New York v. Bruce;both
Q19034253;United States v. Mason;both
Q19069973;International Harvester Credit Corporation v. Goodrich;both
Q19070991;Culver v. Uthe;both
Q19071077;Beaubien v. Beaubien;both
Q19070997;Culver v. Wilkinson;both
Q19070974;Supreme Council of Royal Arcanum v. Behrend;both
Q19070937;Beaston v. Farmers' Bank of Delaware;both
Q19070975;Culpepper v. Ocheltree;both
Q19071152;Cummings v. Chicago;both
Q19070981;Supreme Council of the Royal Arcanum 419 v. Green;both
Q19070986;Supreme Lodge Knights of Pythias of the World v. Beck;both
Q19034288;United States v. Matthews;both
Q19071018;Cumberland Coal Company v. Board of Revision of Tax Assessments in Greene County;both
Q19070993;Supreme Lodge Knights of Pythias of the World v. Kalinski;both
Q19071025;Cumberland Glass Manufacturing Company v. De Witt;both
Q19071000;Supreme Lodge Knights of Pythias v. Meyer;both
Q19071129;Neslin v. Wells;both
Q19071006;Supreme Lodge Knights of Pythias v. Mims;both
Q19071010;Supreme Lodge Knights of Pythias v. Smyth;both
Q19071141;Nesmith v. Sheldon;both
Q19071147;Nesmith v. Sheldon;both
Q19071016;Supreme Lodge Knights of Pythias v. Withers;both
Q19071022;Supreme Lodge v. Meyer;both
Q19070910;Cullinan v. Walker;both
Q19071029;Supreme Ruling of the Fraternal Mystic Circle v. Snyder;both
Q19071038;Supreme Tribe of Ben Hur v. Cauble;both
Q19071072;Cumming v. County Board of Education;both
Q19034290;McFeely v. Commissioner of Internal Revenue;both
Q19071020;Beattie v. California;both
Q19071056;Surgett v. Lapice;both
Q19071068;Surplus Trading Company v. Cook;both
Q19070904;Nelson v. O'Neil;both
Q19070956;Culombe v. Connecticut;both
Q19070912;Nelson v. Sears Roebuck & Company;both
Q19070907;Beardsley v. Beardsley;both
Q19070917;Nelson v. Southern Railway Company;both
Q19071062;Beatty v. Benton;both
Q19071075;Ner on Longpre v. Diaz y Qui Nones;both
Q19070924;Nelson v. United States;both
Q19071078;Nesbit v. Independent District of Riverside;both
Q19070931;Nelson v. Woodruff;both
Q19070922;Beasley v. Texas Pacific Railway Company;both
Q19070983;Culver v. United States;both
Q19071074;Beaty v. Lessee of a Knowler;both
Q28456093;Battle of Ponchatoula;both
Q111018339;Batalha de Konotop (2022);both
Q19075701;Jells v. Ohio;both
Q19077644;Dean v. Nelson;both
Q19077651;John Mason v. John Muncaster;both
Q19075705;Davis v. Patrick;both
Q19077821;Northcross v. Board of Education of the Memphis, Tennessee City Schools;both
Q19077825;Northeast Bancorp Inc v. Board of Governors of Federal Reserve System;both
Q19077834;Withenbury v. United States;both
Q19077808;Dearhart v. Virginia;both
Q19077832;Northeastern Pennsylvania National Bank & Trust Company v. United States;both
Q19077836;Northern Assurance Company of London v. Grand View Building Association;both
Q19077842;Northern Assurance Company of London v. Grand View Building Association;both
Q19077847;Northern Central Railroad Company v. Jackson;both
Q19077853;Northern Central Railway Company v. Maryland;both
Q19077835;John Powers v. United States;both
Q19077859;Northern Coal Dock Company v. Strand;both
Q19077648;Binns v. Lawrence;both
Q19075592;Davis v. Las Ovas Company;both
Q19075598;Davis v. Mabry;both
Q19075597;Jeffries v. Economical Life Insurance Company;both
Q19077653;Binns v. United States;both
Q19077667;The Alabama and the Game-Cock;both
Q19075603;Jeffries v. Mutual Life Insurance Company of New York;both
Q19077871;Withers v. Buckley;both
Q19075608;Davis v. Manry;both
Q19077879;Withers v. Withers;both
Q19077682;The Alaska;both
Q19077877;Northern Freight Lines, Inc. v. United States;both
Q19075613;Davis v. Mason;both
Q19077881;Northern Indiana Railroad Company v. Michigan Central Railroad Company;both
Q19077715;John Nelson Company v. Helvering;both
Q19075621;Jehovah's Witnesses in Washington v. King County Hospital Unit No. 1;both
Q19075625;Davis v. Mercantile Trust Company;both
Q19077894;Witherspoon v. Duncan;both
Q19075632;Davis v. Mills;both
Q19077851;The Amelie;both
Q19077857;The America;both
Q19075677;Jellenik v. Huron Copper Mining Company;both
Q19075644;Davis v. Mississippi;both
Q19075650;Davis v. Mississippi;both
Q19075658;Davis v. North Carolina;both
Q19075639;Tennant v. Peoria & Perkin Union Railway Company;both
Q19077729;The Alicia;both
Q19075664;Davis v. O'Hara;both
Q19075674;Davis v. Packard;both
Q19075640;Berthold v. Goldsmith;both
Q19075680;Davis v. Packard;both
Q19077750;The Alleghany;both
Q19075649;Berthold v. McDonald;both
Q19075685;Davis v. Packard;both
Q19077893;Bird v. Benlisa;both
Q19075689;Davis v. Parish of Concordia;both
Q19077897;Bird v. Louisiana State Bank;both
Q19077640;Dean v. Mason;both
Q19035390;McMann v. Ross;both
Q19034316;Alexander v. Commissioner of Internal Revenue;both
Q19034325;Shevlin-Carpenter Company v. Minnesota;both
Q19035241;McLearn v. Wallace;both
Q19034323;Alexander v. Cosden Pipe Line Company;both
Q19035287;Phoenix Railway Company v. Landis;both
Q19035319;United States v. National Exchange Bank of Baltimore;both
Q19034330;Alexander v. Hillman;both
