iso3,country,role,person,person_qid,start,end,party,end_cause
PRY,Paraguai,head_of_state,Santiago Peña,Q22695687,2023-08-15T00:00:00Z,,Colorado Party,
PSE,Territórios palestinos,head_of_government,Mohamed Mustafa,Q20423278,,,Ind.,
PSE,Territórios palestinos,head_of_government,Yasser Arafat,Q34211,1994-07-05T00:00:00Z,2003-04-29T00:00:00Z,Fatah,
PSE,Territórios palestinos,head_of_government,Mahmoud Abbas,Q127998,2003-04-29T00:00:00Z,2003-09-06T00:00:00Z,Fatah,
PSE,Territórios palestinos,head_of_government,Ahmed Qorei,Q378833,2003-09-06T00:00:00Z,2006-03-29T00:00:00Z,Fatah,
PSE,Territórios palestinos,head_of_government,Ismail Haniya,Q152378,2006-03-29T00:00:00Z,2007-06-14T00:00:00Z,Hamas,
PSE,Territórios palestinos,head_of_government,Salam Fayyad,Q57741,2007-06-14T00:00:00Z,2013-06-06T00:00:00Z,Third Way,
PSE,Territórios palestinos,head_of_government,Rami Hamdallah,Q13415154,2014-06-02T00:00:00Z,2019-03-10T00:00:00Z,Fatah,
PSE,Territórios palestinos,head_of_government,Mohammad Shtayyeh,Q16192933,2019-03-10T00:00:00Z,,Fatah,
PSE,Territórios palestinos,head_of_state,Yasser Arafat,Q34211,1989-04-02T00:00:00Z,2004-11-11T00:00:00Z,Fatah,
PSE,Territórios palestinos,head_of_state,Mahmoud Abbas,Q127998,2005-01-15T00:00:00Z,,Fatah,
PSE,Territórios palestinos,head_of_state,Mahmoud Abbas,Q127998,2008-10-14T00:00:00Z,,Fatah,
PYF,Polinésia Francesa,head_of_government,Édouard Fritch,Q1106890,,,Tapura Huiraatira,
PYF,Polinésia Francesa,head_of_state,Jacques Teuira,Q6120901,,,ʻĀmuitahiraʻa o te Nūnaʻa Māʻohi,
PYF,Polinésia Francesa,head_of_state,Gaston Flosse,Q2747180,1984-09-14T00:00:00Z,1987-02-12T00:00:00Z,Union for a Popular Movement,
PYF,Polinésia Francesa,head_of_state,Oscar Temaru,Q936654,2011-04-01T00:00:00Z,2013-05-17T00:00:00Z,Tavini Huiraatira,
PYF,Polinésia Francesa,head_of_state,Gaston Flosse,Q2747180,2013-05-17T00:00:00Z,2014-09-05T00:00:00Z,Union for a Popular Movement,
PYF,Polinésia Francesa,head_of_state,Édouard Fritch,Q1106890,2014-09-12T00:00:00Z,2023-05-12T00:00:00Z,Tapura Huiraatira,
PYF,Polinésia Francesa,head_of_state,Moetai Brotherson,Q30350575,2023-05-12T00:00:00Z,,Tavini Huiraatira,
QAT,Catar,head_of_government,Hamad bin Jassim bin Jaber Al Thani,Q57734,2007-04-03T00:00:00Z,2013-06-26T00:00:00Z,,
QAT,Catar,head_of_government,Abdullah bin Nasser bin Khalifa Al Thani,Q4666105,2013-06-26T00:00:00Z,2020-01-28T00:00:00Z,,
QAT,Catar,head_of_government,Khalid ibn Khalifa ibn Abdul Aziz Al Thani,Q83849153,2020-01-28T00:00:00Z,2023-01-01T00:00:00Z,,
QAT,Catar,head_of_government,Mohammed bin Abdul Rahman Al Thani,Q23020336,2023-01-01T00:00:00Z,,Ind.,
QAT,Catar,head_of_government,Abdullah bin Khalifa Al Thani,Q317771,1996-10-29T00:00:00Z,2007-04-03T00:00:00Z,,
QAT,Catar,head_of_government,Khalid ibn Khalifa ibn Abdul Aziz Al Thani,Q83849153,2020-01-28T00:00:00Z,2023-03-07T00:00:00Z,,
QAT,Catar,head_of_government,Mohammed bin Abdul Rahman Al Thani,Q23020336,2023-03-07T00:00:00Z,,Ind.,
QAT,Catar,head_of_state,Hamad bin Khalifa,Q57360,1995-01-01T00:00:00Z,2013-01-01T00:00:00Z,,
QAT,Catar,head_of_state,Tamim bin Hamad al-Thani,Q1855372,2013-06-25T00:00:00Z,,,
QAT,Catar,head_of_state,Khalifa bin Hamad Al Thani,Q2072385,1972-02-22T00:00:00Z,1995-06-27T00:00:00Z,,
QAT,Catar,head_of_state,Hamad bin Khalifa,Q57360,1995-06-26T00:00:00Z,2013-06-25T00:00:00Z,,
REU,Reunião,head_of_government,Paul Vergès,Q935962,,,Reunionese Communist Party,
REU,Reunião,head_of_government,Pierre Lagourgue,Q3385733,,,União pela Democracia Francesa,
REU,Reunião,head_of_government,Yves Barau,Q20089201,,,Rally for the Republic,
REU,Reunião,head_of_government,Camille Sudre,Q2935074,,,,
REU,Reunião,head_of_government,Mario Hoarau,Q19956552,,,,
REU,Reunião,head_of_government,Margie Sudre,Q446995,,,Union for a Popular Movement,
REU,Reunião,head_of_government,Marcel Cerneau,Q3288780,1973-01-01T00:00:00Z,1978-01-01T00:00:00Z,União pela Democracia Francesa,
REU,Reunião,head_of_government,Didier Robert,Q3027191,2010-01-01T00:00:00Z,2021-01-01T00:00:00Z,The Republicans,
REU,Reunião,head_of_government,Huguette Bello,Q3142774,2021-01-01T00:00:00Z,,Reunionese Communist Party,
ROU,Romênia,head_of_government,Barbu Catargiu,Q554358,1862-02-15T00:00:00Z,1862-06-08T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Nicolae Crețulescu,Q2138565,1862-06-24T00:00:00Z,1863-10-11T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Mihail Kogălniceanu,Q319759,1863-10-11T00:00:00Z,1865-01-26T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Constantin Bosianu,Q1127800,1865-01-26T00:00:00Z,1865-06-14T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Nicolae Crețulescu,Q2138565,1865-06-14T00:00:00Z,1866-02-11T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion Ghica,Q444472,1866-02-11T00:00:00Z,1866-05-10T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Lascăr Catargiu,Q539251,1866-05-11T00:00:00Z,1866-07-13T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Ion Ghica,Q444472,1866-07-15T00:00:00Z,1867-02-21T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ștefan Golescu,Q397108,1867-11-26T00:00:00Z,1868-05-12T00:00:00Z,The Israeli Liberal Party,
ROU,Romênia,head_of_government,Nicolae Golescu,Q705500,1868-05-01T00:00:00Z,1868-11-15T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Dimitrie Ghica,Q133896,1868-11-16T00:00:00Z,1870-01-27T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Alexandru G. Golescu,Q745963,1870-02-02T00:00:00Z,1870-04-18T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Manolache Costache Epureanu,Q956953,1870-04-20T00:00:00Z,1870-12-14T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Ion Ghica,Q444472,1870-12-18T00:00:00Z,1871-03-11T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Lascăr Catargiu,Q539251,1871-03-11T00:00:00Z,1876-03-30T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Emanoil Ion Florescu,Q711113,1876-04-04T00:00:00Z,1876-04-26T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Manolache Costache Epureanu,Q956953,1876-05-06T00:00:00Z,1876-08-05T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Ion C. Brătianu,Q153047,1876-07-24T00:00:00Z,1878-11-24T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion C. Brătianu,Q153047,1878-11-25T00:00:00Z,1879-07-10T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion C. Brătianu,Q153047,1879-07-11T00:00:00Z,1881-03-13T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion C. Brătianu,Q153047,1881-03-13T00:00:00Z,1881-04-09T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Dimitrie Brătianu,Q1827000,1881-04-10T00:00:00Z,1881-06-08T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion C. Brătianu,Q153047,1881-06-09T00:00:00Z,1888-03-20T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Theodor Rosetti,Q928939,1888-03-23T00:00:00Z,1889-03-22T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Lascăr Catargiu,Q539251,1889-03-29T00:00:00Z,1889-11-03T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Gheorghe Manu,Q538455,1889-11-05T00:00:00Z,1891-02-15T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Emanoil Ion Florescu,Q711113,1891-03-02T00:00:00Z,1891-12-29T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Lascăr Catargiu,Q539251,1891-12-29T00:00:00Z,1895-10-15T00:00:00Z,Conservative Party,
ROU,Romênia,head_of_government,Dimitrie Sturdza,Q554730,1895-10-15T00:00:00Z,1896-12-02T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Petre S. Aurelian,Q1119350,1896-12-02T00:00:00Z,1897-04-12T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Dimitrie Sturdza,Q554730,1897-04-12T00:00:00Z,1899-04-23T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Take Ionescu,Q1243658,1921-12-17T00:00:00Z,1922-01-19T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Nicolae Iorga,Q313581,1931-04-18T00:00:00Z,1932-06-05T00:00:00Z,Democratic Nationalist Party,
ROU,Romênia,head_of_government,Ion G. Duca,Q1377596,1933-11-14T00:00:00Z,1933-12-29T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Gheorghe Tătărescu,Q1842040,1934-01-04T00:00:00Z,1937-12-28T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Octavian Goga,Q223414,1937-12-29T00:00:00Z,1938-02-10T00:00:00Z,Romanian National Party,
ROU,Romênia,head_of_government,Miron Cristea,Q2268352,1938-02-11T00:00:00Z,1939-03-06T00:00:00Z,National Renaissance Front,
ROU,Romênia,head_of_government,Armand Călinescu,Q439903,1939-03-07T00:00:00Z,1939-09-21T00:00:00Z,National Renaissance Front,
ROU,Romênia,head_of_government,Gheorghe Argeșanu,Q2299760,1939-09-21T00:00:00Z,1939-09-28T00:00:00Z,National Renaissance Front,
ROU,Romênia,head_of_government,Constantin Argetoianu,Q1127788,1939-09-28T00:00:00Z,1939-11-23T00:00:00Z,National Renaissance Front,
ROU,Romênia,head_of_government,Gheorghe Tătărescu,Q1842040,1939-11-24T00:00:00Z,1940-07-04T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ion Gigurtu,Q921959,1940-07-04T00:00:00Z,1940-09-04T00:00:00Z,People's Party,
ROU,Romênia,head_of_government,Constantin Sănătescu,Q368100,1944-08-23T00:00:00Z,1944-12-05T00:00:00Z,Ind.,
ROU,Romênia,head_of_government,Nicolae Rădescu,Q279653,1944-12-06T00:00:00Z,1945-02-28T00:00:00Z,Crusade of Romanianism,
ROU,Romênia,head_of_government,Petru Groza,Q317313,1945-03-06T00:00:00Z,1952-06-02T00:00:00Z,Ploughmen's Front,
ROU,Romênia,head_of_government,Gheorghe Gheorghiu-Dej,Q294072,1952-06-02T00:00:00Z,1955-10-04T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Chivu Stoica,Q309993,1955-10-04T00:00:00Z,1961-03-20T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Ion Gheorghe Maurer,Q362380,1961-03-21T00:00:00Z,1974-02-27T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Manea Mănescu,Q380909,1974-02-27T00:00:00Z,1979-03-30T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Ilie Verdeț,Q322985,1979-03-30T00:00:00Z,1982-05-20T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Constantin Dăscălescu,Q513406,1982-05-21T00:00:00Z,1989-12-22T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_government,Petre Roman,Q316823,1989-12-26T00:00:00Z,1991-10-16T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Theodor Stolojan,Q126660,1991-10-16T00:00:00Z,1992-11-19T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Nicolae Văcăroiu,Q126671,1992-11-19T00:00:00Z,1996-12-11T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Victor Ciorbea,Q370856,1996-12-12T00:00:00Z,1998-04-17T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Radu Vasile,Q357004,1998-04-17T00:00:00Z,1999-12-22T00:00:00Z,Democratic Liberal Party,
ROU,Romênia,head_of_government,Mugur Isărescu,Q255022,1999-12-22T00:00:00Z,2000-12-28T00:00:00Z,Ind.,
ROU,Romênia,head_of_government,Adrian Năstase,Q271966,2000-12-28T00:00:00Z,2004-12-28T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Călin Popescu-Tăriceanu,Q207473,2004-12-28T00:00:00Z,2008-12-22T00:00:00Z,PRO,
ROU,Romênia,head_of_government,Emil Boc,Q267857,2008-12-22T00:00:00Z,2012-02-06T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Mihai Răzvan Ungureanu,Q152362,2012-02-09T00:00:00Z,2012-05-07T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Victor Ponta,Q57692,2012-05-07T00:00:00Z,2015-11-04T00:00:00Z,,
ROU,Romênia,head_of_government,Dacian Cioloș,Q929248,2015-11-17T00:00:00Z,2017-01-04T00:00:00Z,Ind.,
ROU,Romênia,head_of_government,Sorin Grindeanu,Q19003460,2017-01-04T00:00:00Z,2017-06-29T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Mihai Tudose,Q12735517,2017-06-29T00:00:00Z,2018-01-16T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Viorica Dăncilă,Q9368300,2018-01-29T00:00:00Z,2019-11-04T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Ludovic Orban,Q671955,2019-11-04T00:00:00Z,2020-12-07T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Florin Cîțu,Q28035183,2020-12-23T00:00:00Z,2021-11-25T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Nicolae Ciucă,Q28950289,2021-11-25T00:00:00Z,2023-06-15T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Marcel Ciolacu,Q21179176,2023-06-15T00:00:00Z,2025-05-06T00:00:00Z,Social Democratic Party,
ROU,Romênia,head_of_government,Cătălin Predoiu,Q1151156,2025-05-07T00:00:00Z,2025-06-23T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_government,Ilie Bolojan,Q18538164,2025-06-23T00:00:00Z,,National Liberal Party,
ROU,Romênia,head_of_state,Alexandre João Cuza,Q294832,1862-02-05T00:00:00Z,1866-03-07T00:00:00Z,,
ROU,Romênia,head_of_state,Carlos I da Romênia,Q57146,1866-05-22T00:00:00Z,1881-05-22T00:00:00Z,,
ROU,Romênia,head_of_state,Carlos I da Romênia,Q57146,1881-05-22T00:00:00Z,1914-10-23T00:00:00Z,,
ROU,Romênia,head_of_state,Fernando I da Romênia,Q57165,1914-10-23T00:00:00Z,1927-07-20T00:00:00Z,,
ROU,Romênia,head_of_state,Miguel I da Romênia,Q930013,1927-07-20T00:00:00Z,1930-06-08T00:00:00Z,,
ROU,Romênia,head_of_state,Carlos II da Romênia,Q212897,1930-06-08T00:00:00Z,1940-09-06T00:00:00Z,Party of the Nation,
ROU,Romênia,head_of_state,Miguel I da Romênia,Q930013,1940-09-06T00:00:00Z,1947-12-30T00:00:00Z,,
ROU,Romênia,head_of_state,Constantin Ion Parhon,Q612177,1947-12-30T00:00:00Z,1952-06-02T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Petru Groza,Q317313,1952-06-02T00:00:00Z,1958-01-07T00:00:00Z,People's Party,
ROU,Romênia,head_of_state,Ion Gheorghe Maurer,Q362380,1958-01-11T00:00:00Z,1961-03-21T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Gheorghe Gheorghiu-Dej,Q294072,1961-03-21T00:00:00Z,1965-03-19T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Chivu Stoica,Q309993,1965-03-24T00:00:00Z,1967-12-09T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Nicolae Ceaușescu,Q80504,1967-12-09T00:00:00Z,1974-04-29T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Nicolae Ceaușescu,Q80504,1974-04-29T00:00:00Z,1989-12-25T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Ion Iliescu,Q189575,1990-05-20T00:00:00Z,1996-11-29T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Emil Constantinescu,Q299152,1996-11-29T00:00:00Z,2000-12-20T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Ion Iliescu,Q189575,2000-12-20T00:00:00Z,2004-12-20T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Traian Băsescu,Q57279,2004-12-21T00:00:00Z,2014-12-21T00:00:00Z,Romanian Communist Party,
ROU,Romênia,head_of_state,Klaus Iohannis,Q701484,2014-12-21T00:00:00Z,2025-02-12T00:00:00Z,Ind.,
ROU,Romênia,head_of_state,Ilie Bolojan,Q18538164,2025-02-12T00:00:00Z,2025-05-26T00:00:00Z,National Liberal Party,
ROU,Romênia,head_of_state,Nicușor Dan,Q11163124,2025-05-26T00:00:00Z,,Ind.,
RUS,Rússia,head_of_government,Boris Iéltsin,Q34453,1991-11-06T00:00:00Z,1992-06-15T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Yegor Gaidar,Q82695,1992-06-15T00:00:00Z,1992-12-15T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Viktor Chernomyrdin,Q190884,1992-12-14T00:00:00Z,1998-03-23T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Sergey Kiriyenko,Q313915,1998-03-23T00:00:00Z,1998-08-23T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Viktor Chernomyrdin,Q190884,1998-08-23T00:00:00Z,1998-09-11T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Yevgeny Primakov,Q270529,1998-09-11T00:00:00Z,1999-05-12T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Sergei Stepashin,Q313989,1999-05-12T00:00:00Z,1999-08-09T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Vladimir Putin,Q7747,1999-08-09T00:00:00Z,2000-05-07T00:00:00Z,,
RUS,Rússia,head_of_government,Mikhail Kasyanov,Q62551,2000-05-07T00:00:00Z,2004-02-24T00:00:00Z,The Other Russia,
RUS,Rússia,head_of_government,Viktor Khristenko,Q317667,2004-02-24T00:00:00Z,2004-03-05T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Mikhail Fradkov,Q150080,2004-03-05T00:00:00Z,2007-09-14T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Victor Zubkov,Q147425,2007-09-14T00:00:00Z,2008-05-08T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Vladimir Putin,Q7747,2008-05-08T00:00:00Z,2012-05-07T00:00:00Z,,
RUS,Rússia,head_of_government,Victor Zubkov,Q147425,2012-05-07T00:00:00Z,2012-05-08T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Dmitri Medvedev,Q23530,2012-05-08T00:00:00Z,2020-01-16T00:00:00Z,Partido Comunista da União Soviética,
RUS,Rússia,head_of_government,Mikhail Mishustin,Q4298520,2020-01-16T00:00:00Z,,,
RUS,Rússia,head_of_state,Boris Iéltsin,Q34453,1991-07-10T00:00:00Z,1999-12-31T00:00:00Z,Communist Party of the Soviet Union,
RUS,Rússia,head_of_state,Vladimir Putin,Q7747,2000-05-07T00:00:00Z,2008-05-07T00:00:00Z,,
RUS,Rússia,head_of_state,Dmitri Medvedev,Q23530,2008-05-07T00:00:00Z,2012-05-07T00:00:00Z,Communist Party of the Soviet Union,
RUS,Rússia,head_of_state,Vladimir Putin,Q7747,2012-05-07T00:00:00Z,,,
RWA,Ruanda,head_of_government,Anastase Murekezi,Q17417622,2014-07-24T00:00:00Z,2017-08-30T00:00:00Z,RPF,
RWA,Ruanda,head_of_government,Édouard Ngirente,Q38188115,2017-08-30T00:00:00Z,,Ind.,
RWA,Ruanda,head_of_government,Grégoire Kayibanda,Q557995,1960-10-19T00:00:00Z,1962-07-01T00:00:00Z,Parmehutu,
RWA,Ruanda,head_of_government,Sylvestre Nsanzimana,Q1293663,1991-10-02T00:00:00Z,1992-04-02T00:00:00Z,National Republican Movement for Democracy and Development,
RWA,Ruanda,head_of_government,Dismas Nsengiyaremye,Q1228966,1992-04-02T00:00:00Z,1993-07-18T00:00:00Z,Democratic Republican Movement,
RWA,Ruanda,head_of_government,Agathe Uwilingiyimana,Q243047,1993-07-18T00:00:00Z,1994-04-07T00:00:00Z,Democratic Republican Movement,
RWA,Ruanda,head_of_government,Jean Kambanda,Q591458,1994-04-09T00:00:00Z,1994-07-19T00:00:00Z,Interine Rwandan govern,
RWA,Ruanda,head_of_government,Faustin Twagiramungu,Q709692,1994-07-19T00:00:00Z,1995-08-31T00:00:00Z,Rwandan Dream Initiative,
RWA,Ruanda,head_of_government,Pierre-Célestin Rwigema,Q330951,1995-08-31T00:00:00Z,2000-03-08T00:00:00Z,Democratic Republican Movement,
RWA,Ruanda,head_of_government,Bernard Makuza,Q319916,2000-03-08T00:00:00Z,2011-10-07T00:00:00Z,Democratic Republican Movement,
RWA,Ruanda,head_of_government,Pierre Habumuremyi,Q57853,2011-10-07T00:00:00Z,2014-07-24T00:00:00Z,RPF,
RWA,Ruanda,head_of_government,Édouard Ngirente,Q38188115,2017-08-30T00:00:00Z,2025-07-25T00:00:00Z,Ind.,
RWA,Ruanda,head_of_government,Justin Nsengiyumva,Q135454730,2025-07-25T00:00:00Z,,,
RWA,Ruanda,head_of_state,Paul Kagame,Q1231345,2000-03-24T00:00:00Z,,RPF,
RWA,Ruanda,head_of_state,Dominique Mbonyumutwa,Q888396,1961-01-28T00:00:00Z,1961-10-26T00:00:00Z,Parmehutu,
RWA,Ruanda,head_of_state,Grégoire Kayibanda,Q557995,1961-10-26T00:00:00Z,1973-07-05T00:00:00Z,Parmehutu,
RWA,Ruanda,head_of_state,Juvénal Habyarimana,Q272580,1973-07-05T00:00:00Z,1994-04-06T00:00:00Z,National Republican Movement for Democracy and Development,
RWA,Ruanda,head_of_state,Théodore Sindikubwabo,Q888967,1994-04-08T00:00:00Z,1994-07-19T00:00:00Z,National Republican Movement for Democracy and Development,
RWA,Ruanda,head_of_state,Pasteur Bizimungu,Q471882,1994-07-19T00:00:00Z,2000-03-23T00:00:00Z,RPF,
RWA,Ruanda,head_of_state,Paul Kagame,Q1231345,2000-04-22T00:00:00Z,,RPF,
SAU,Arábia Saudita,head_of_government,Ibn Saud,Q151509,1932-09-22T00:00:00Z,1953-11-09T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Saud da Arábia Saudita,Q244206,1953-11-09T00:00:00Z,1964-11-02T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Faisal da Arábia Saudita,Q217167,1964-11-02T00:00:00Z,1975-03-25T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Jaled da Arábia Saudita,Q208301,1975-03-25T00:00:00Z,1982-06-13T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Fahd da Arábia Saudita,Q183187,1982-06-13T00:00:00Z,2005-08-01T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Abdallah da Arábia Saudita,Q57298,2005-08-01T00:00:00Z,2015-01-23T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Salman bin Abdalaziz Al Saud,Q367825,2015-01-23T00:00:00Z,,,
SAU,Arábia Saudita,head_of_government,Salman bin Abdalaziz Al Saud,Q367825,2015-01-23T00:00:00Z,2022-09-27T00:00:00Z,,
SAU,Arábia Saudita,head_of_government,Mohammad bin Salman,Q6892571,2022-09-27T00:00:00Z,,,
SAU,Arábia Saudita,head_of_state,Ibn Saud,Q151509,1932-09-22T00:00:00Z,1953-11-09T00:00:00Z,,
SAU,Arábia Saudita,head_of_state,Saud da Arábia Saudita,Q244206,1953-11-09T00:00:00Z,1964-11-02T00:00:00Z,,
SAU,Arábia Saudita,head_of_state,Faisal da Arábia Saudita,Q217167,1964-11-02T00:00:00Z,1975-03-25T00:00:00Z,,
